Country,State,City,Organization,lastupdate,Avg,Max,Min,Pollutant_Name,Predominant_Parameter,AQI_Value
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",14-09-2021 10:00,20,38,4,CO,PM10,55
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",14-09-2021 10:00,9,25,6,OZONE,PM10,55
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",14-09-2021 10:00,82,217,27,PM2.5,PM10,88
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",14-09-2021 10:00,88,147,45,PM10,PM10,88
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",14-09-2021 10:00,30,45,25,NO2,PM10,88
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",14-09-2021 10:00,6,9,4,NH3,PM10,88
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",14-09-2021 10:00,6,8,3,SO2,PM10,88
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",14-09-2021 10:00,44,60,26,CO,PM10,88
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",14-09-2021 10:00,20,45,13,OZONE,PM10,88
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",14-09-2021 10:00,21,40,9,PM2.5,OZONE,38
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",14-09-2021 10:00,26,39,11,PM10,OZONE,38
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",14-09-2021 10:00,24,46,16,NO2,OZONE,38
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",14-09-2021 10:00,6,12,4,NH3,OZONE,38
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",14-09-2021 10:00,16,20,10,SO2,OZONE,38
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",14-09-2021 10:00,31,54,19,CO,OZONE,38
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",14-09-2021 10:00,38,45,21,OZONE,OZONE,38
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",14-09-2021 10:00,NA,NA,NA,PM2.5,,
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",14-09-2021 10:00,NA,NA,NA,PM10,,
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",14-09-2021 10:00,NA,NA,NA,NO2,,
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",14-09-2021 10:00,NA,NA,NA,NH3,,
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",14-09-2021 10:00,NA,NA,NA,SO2,,
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",14-09-2021 10:00,NA,NA,NA,CO,,
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",14-09-2021 10:00,28,70,17,OZONE,,
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",14-09-2021 10:00,29,46,15,PM2.5,PM10,54
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",14-09-2021 10:00,54,76,36,PM10,PM10,54
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",14-09-2021 10:00,15,24,5,NO2,PM10,54
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",14-09-2021 10:00,5,7,3,NH3,PM10,54
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",14-09-2021 10:00,18,54,9,SO2,PM10,54
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",14-09-2021 10:00,33,66,11,CO,PM10,54
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",14-09-2021 10:00,37,45,19,OZONE,PM10,54
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",14-09-2021 10:00,78,248,41,PM2.5,PM10,79
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",14-09-2021 10:00,79,131,40,PM10,PM10,79
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",14-09-2021 10:00,24,34,16,NO2,PM10,79
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",14-09-2021 10:00,10,25,3,SO2,PM10,79
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",14-09-2021 10:00,46,71,8,CO,PM10,79
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",14-09-2021 10:00,11,54,9,OZONE,PM10,79
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",14-09-2021 10:00,41,80,17,PM2.5,PM10,46
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",14-09-2021 10:00,46,67,19,PM10,PM10,46
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",14-09-2021 10:00,16,63,9,NO2,PM10,46
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",14-09-2021 10:00,3,12,2,NH3,PM10,46
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",14-09-2021 10:00,12,14,10,SO2,PM10,46
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",14-09-2021 10:00,24,40,5,CO,PM10,46
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",14-09-2021 10:00,17,27,14,OZONE,PM10,46
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",14-09-2021 10:00,44,61,28,PM2.5,PM10,53
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",14-09-2021 10:00,53,77,25,PM10,PM10,53
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",14-09-2021 10:00,26,35,18,NO2,PM10,53
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",14-09-2021 10:00,4,6,2,NH3,PM10,53
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",14-09-2021 10:00,8,11,7,SO2,PM10,53
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",14-09-2021 10:00,36,45,22,CO,PM10,53
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",14-09-2021 10:00,8,41,4,OZONE,PM10,53
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",14-09-2021 10:00,64,91,23,PM2.5,PM10,74
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",14-09-2021 10:00,74,113,31,PM10,PM10,74
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",14-09-2021 10:00,14,19,9,NO2,PM10,74
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",14-09-2021 10:00,13,15,11,NH3,PM10,74
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",14-09-2021 10:00,9,16,5,SO2,PM10,74
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",14-09-2021 10:00,17,57,6,CO,PM10,74
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",14-09-2021 10:00,9,13,6,OZONE,PM10,74
India,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",14-09-2021 10:00,44,58,32,PM2.5,PM10,53
India,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",14-09-2021 10:00,53,70,38,PM10,PM10,53
India,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",14-09-2021 10:00,17,18,17,NO2,PM10,53
India,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",14-09-2021 10:00,4,4,4,NH3,PM10,53
India,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",14-09-2021 10:00,22,24,21,SO2,PM10,53
India,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",14-09-2021 10:00,35,36,35,CO,PM10,53
India,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",14-09-2021 10:00,7,12,3,OZONE,PM10,53
India,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",14-09-2021 10:00,26,42,12,PM2.5,PM10,46
India,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",14-09-2021 10:00,46,78,30,PM10,PM10,46
India,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",14-09-2021 10:00,1,1,1,NO2,PM10,46
India,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",14-09-2021 10:00,17,28,11,SO2,PM10,46
India,Tamil Nadu,Chennai,"Kodungaiyur, Chennai - TNPCB",14-09-2021 10:00,27,59,12,PM2.5,PM10,67
India,Tamil Nadu,Chennai,"Kodungaiyur, Chennai - TNPCB",14-09-2021 10:00,67,106,32,PM10,PM10,67
India,Tamil Nadu,Chennai,"Kodungaiyur, Chennai - TNPCB",14-09-2021 10:00,15,28,9,NO2,PM10,67
India,Tamil Nadu,Chennai,"Kodungaiyur, Chennai - TNPCB",14-09-2021 10:00,2,2,1,NH3,PM10,67
India,Tamil Nadu,Chennai,"Kodungaiyur, Chennai - TNPCB",14-09-2021 10:00,15,19,11,SO2,PM10,67
India,Tamil Nadu,Chennai,"Kodungaiyur, Chennai - TNPCB",14-09-2021 10:00,12,39,8,CO,PM10,67
India,Tamil Nadu,Chennai,"Kodungaiyur, Chennai - TNPCB",14-09-2021 10:00,17,23,15,OZONE,PM10,67
India,Tamil Nadu,Chennai,"Manali, Chennai - CPCB",14-09-2021 10:00,41,85,10,PM2.5,PM10,60
India,Tamil Nadu,Chennai,"Manali, Chennai - CPCB",14-09-2021 10:00,60,95,36,PM10,PM10,60
India,Tamil Nadu,Chennai,"Manali, Chennai - CPCB",14-09-2021 10:00,15,18,10,NO2,PM10,60
India,Tamil Nadu,Chennai,"Manali, Chennai - CPCB",14-09-2021 10:00,15,23,15,NH3,PM10,60
India,Tamil Nadu,Chennai,"Manali, Chennai - CPCB",14-09-2021 10:00,6,9,4,SO2,PM10,60
India,Tamil Nadu,Chennai,"Manali, Chennai - CPCB",14-09-2021 10:00,50,80,22,CO,PM10,60
India,Tamil Nadu,Chennai,"Manali, Chennai - CPCB",14-09-2021 10:00,NA,NA,NA,OZONE,PM10,60
India,Tamil Nadu,Chennai,"Perungudi, Chennai - TNPCB",14-09-2021 10:00,12,30,7,PM2.5,PM10,48
India,Tamil Nadu,Chennai,"Perungudi, Chennai - TNPCB",14-09-2021 10:00,48,84,29,PM10,PM10,48
India,Tamil Nadu,Chennai,"Perungudi, Chennai - TNPCB",14-09-2021 10:00,4,10,2,NO2,PM10,48
India,Tamil Nadu,Chennai,"Perungudi, Chennai - TNPCB",14-09-2021 10:00,3,3,2,NH3,PM10,48
India,Tamil Nadu,Chennai,"Perungudi, Chennai - TNPCB",14-09-2021 10:00,4,6,1,SO2,PM10,48
India,Tamil Nadu,Chennai,"Perungudi, Chennai - TNPCB",14-09-2021 10:00,21,32,17,CO,PM10,48
India,Tamil Nadu,Chennai,"Perungudi, Chennai - TNPCB",14-09-2021 10:00,4,91,1,OZONE,PM10,48
India,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB",14-09-2021 10:00,24,39,12,PM2.5,PM10,59
India,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB",14-09-2021 10:00,59,109,32,PM10,PM10,59
India,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB",14-09-2021 10:00,22,38,9,NO2,PM10,59
India,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB",14-09-2021 10:00,7,13,3,NH3,PM10,59
India,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB",14-09-2021 10:00,28,31,27,CO,PM10,59
India,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB",14-09-2021 10:00,9,17,6,PM2.5,PM10,69
India,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB",14-09-2021 10:00,69,93,60,PM10,PM10,69
India,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB",14-09-2021 10:00,10,11,9,NO2,PM10,69
India,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB",14-09-2021 10:00,4,4,3,NH3,PM10,69
India,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB",14-09-2021 10:00,10,13,8,SO2,PM10,69
India,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB",14-09-2021 10:00,32,46,26,CO,PM10,69
India,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB",14-09-2021 10:00,10,26,4,OZONE,PM10,69
India,Tamil Nadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",14-09-2021 10:00,47,197,10,PM2.5,PM10,73
India,Tamil Nadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",14-09-2021 10:00,73,151,33,PM10,PM10,73
India,Tamil Nadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",14-09-2021 10:00,14,22,9,NO2,PM10,73
India,Tamil Nadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",14-09-2021 10:00,2,4,1,NH3,PM10,73
India,Tamil Nadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",14-09-2021 10:00,7,33,1,SO2,PM10,73
India,Tamil Nadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB",14-09-2021 10:00,NA,NA,NA,PM10,,
India,Tamil Nadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB",14-09-2021 10:00,NA,NA,NA,NO2,,
India,Tamil Nadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB",14-09-2021 10:00,NA,NA,NA,SO2,,
India,Tamil Nadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB",14-09-2021 10:00,NA,NA,NA,CO,,
India,Tamil Nadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB",14-09-2021 10:00,NA,NA,NA,OZONE,,
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",14-09-2021 10:00,9,20,2,PM2.5,SO2,21
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",14-09-2021 10:00,19,29,7,PM10,SO2,21
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",14-09-2021 10:00,13,20,8,NO2,SO2,21
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",14-09-2021 10:00,4,7,2,NH3,SO2,21
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",14-09-2021 10:00,21,50,10,SO2,SO2,21
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",14-09-2021 10:00,7,10,1,CO,SO2,21
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",14-09-2021 10:00,4,5,4,OZONE,SO2,21
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",14-09-2021 10:00,6,15,2,PM2.5,NO2,22
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",14-09-2021 10:00,21,30,12,PM10,NO2,22
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",14-09-2021 10:00,22,26,20,NO2,NO2,22
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",14-09-2021 10:00,2,2,1,NH3,NO2,22
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",14-09-2021 10:00,3,7,1,SO2,NO2,22
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",14-09-2021 10:00,13,18,10,CO,NO2,22
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",14-09-2021 10:00,10,18,8,OZONE,NO2,22
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",14-09-2021 10:00,9,18,2,PM2.5,PM10,13
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",14-09-2021 10:00,13,25,1,PM10,PM10,13
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",14-09-2021 10:00,1,2,1,NO2,PM10,13
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",14-09-2021 10:00,1,1,1,NH3,PM10,13
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",14-09-2021 10:00,5,8,1,SO2,PM10,13
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",14-09-2021 10:00,4,9,2,CO,PM10,13
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",14-09-2021 10:00,2,3,1,OZONE,PM10,13
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",14-09-2021 10:00,15,22,5,PM2.5,NO2,68
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",14-09-2021 10:00,22,34,10,PM10,NO2,68
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",14-09-2021 10:00,68,74,58,NO2,NO2,68
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",14-09-2021 10:00,4,9,1,SO2,NO2,68
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",14-09-2021 10:00,14,27,11,CO,NO2,68
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",14-09-2021 10:00,4,10,3,OZONE,NO2,68
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",14-09-2021 10:00,22,31,10,PM2.5,PM2.5,22
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",14-09-2021 10:00,20,32,12,NO2,PM2.5,22
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",14-09-2021 10:00,5,10,3,SO2,PM2.5,22
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",14-09-2021 10:00,19,31,13,CO,PM2.5,22
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",14-09-2021 10:00,11,17,7,OZONE,PM2.5,22
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",14-09-2021 10:00,19,33,3,PM2.5,NO2,34
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",14-09-2021 10:00,NA,NA,NA,PM10,NO2,34
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",14-09-2021 10:00,34,43,8,NO2,NO2,34
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",14-09-2021 10:00,2,2,1,NH3,NO2,34
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",14-09-2021 10:00,5,9,4,SO2,NO2,34
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",14-09-2021 10:00,17,34,1,CO,NO2,34
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",14-09-2021 10:00,14,16,8,OZONE,NO2,34
India,Tripura,Agartala,"Kunjaban, Agartala - Tripura SPCB",14-09-2021 10:00,NA,NA,NA,PM2.5,SO2,24
India,Tripura,Agartala,"Kunjaban, Agartala - Tripura SPCB",14-09-2021 10:00,21,34,6,PM10,SO2,24
India,Tripura,Agartala,"Kunjaban, Agartala - Tripura SPCB",14-09-2021 10:00,5,9,3,NO2,SO2,24
India,Tripura,Agartala,"Kunjaban, Agartala - Tripura SPCB",14-09-2021 10:00,2,3,1,NH3,SO2,24
India,Tripura,Agartala,"Kunjaban, Agartala - Tripura SPCB",14-09-2021 10:00,24,24,23,SO2,SO2,24
India,Tripura,Agartala,"Kunjaban, Agartala - Tripura SPCB",14-09-2021 10:00,3,12,2,CO,SO2,24
India,Tripura,Agartala,"Kunjaban, Agartala - Tripura SPCB",14-09-2021 10:00,14,17,7,OZONE,SO2,24
India,Uttar Pradesh,Agra,"Dharmapuri, Agra - UPPCB",14-09-2021 10:00,141,466,10,PM2.5,PM2.5,141
India,Uttar Pradesh,Agra,"Dharmapuri, Agra - UPPCB",14-09-2021 10:00,NA,NA,NA,PM10,PM2.5,141
India,Uttar Pradesh,Agra,"Dharmapuri, Agra - UPPCB",14-09-2021 10:00,10,27,5,NO2,PM2.5,141
India,Uttar Pradesh,Agra,"Dharmapuri, Agra - UPPCB",14-09-2021 10:00,5,10,3,NH3,PM2.5,141
India,Uttar Pradesh,Agra,"Dharmapuri, Agra - UPPCB",14-09-2021 10:00,2,4,2,SO2,PM2.5,141
India,Uttar Pradesh,Agra,"Dharmapuri, Agra - UPPCB",14-09-2021 10:00,11,32,10,CO,PM2.5,141
India,Uttar Pradesh,Agra,"Dharmapuri, Agra - UPPCB",14-09-2021 10:00,23,116,14,OZONE,PM2.5,141
India,Uttar Pradesh,Agra,"Manoharpur, Agra - UPPCB",14-09-2021 10:00,18,34,4,PM2.5,PM10,25
India,Uttar Pradesh,Agra,"Manoharpur, Agra - UPPCB",14-09-2021 10:00,25,58,5,PM10,PM10,25
India,Uttar Pradesh,Agra,"Manoharpur, Agra - UPPCB",14-09-2021 10:00,1,2,1,NO2,PM10,25
India,Uttar Pradesh,Agra,"Manoharpur, Agra - UPPCB",14-09-2021 10:00,5,7,4,NH3,PM10,25
India,Uttar Pradesh,Agra,"Manoharpur, Agra - UPPCB",14-09-2021 10:00,9,9,9,SO2,PM10,25
India,Uttar Pradesh,Agra,"Manoharpur, Agra - UPPCB",14-09-2021 10:00,5,8,4,CO,PM10,25
India,Uttar Pradesh,Agra,"Manoharpur, Agra - UPPCB",14-09-2021 10:00,6,19,5,OZONE,PM10,25
India,Uttar Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",14-09-2021 10:00,25,41,11,PM2.5,PM2.5,25
India,Uttar Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",14-09-2021 10:00,23,40,10,PM10,PM2.5,25
India,Uttar Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",14-09-2021 10:00,10,20,4,NO2,PM2.5,25
India,Uttar Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",14-09-2021 10:00,15,20,7,SO2,PM2.5,25
India,Uttar Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",14-09-2021 10:00,19,44,12,CO,PM2.5,25
India,Uttar Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",14-09-2021 10:00,15,43,9,OZONE,PM2.5,25
India,Uttar Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",14-09-2021 10:00,32,59,4,PM2.5,PM10,40
India,Uttar Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",14-09-2021 10:00,40,105,15,PM10,PM10,40
India,Uttar Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",14-09-2021 10:00,3,5,1,NO2,PM10,40
India,Uttar Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",14-09-2021 10:00,3,5,1,NH3,PM10,40
India,Uttar Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",14-09-2021 10:00,6,7,6,SO2,PM10,40
India,Uttar Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",14-09-2021 10:00,10,20,8,CO,PM10,40
India,Uttar Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",14-09-2021 10:00,1,3,1,OZONE,PM10,40
India,Uttar Pradesh,Agra,"Shastripuram, Agra - UPPCB",14-09-2021 10:00,19,38,3,PM2.5,PM10,51
India,Uttar Pradesh,Agra,"Shastripuram, Agra - UPPCB",14-09-2021 10:00,51,103,11,PM10,PM10,51
India,Uttar Pradesh,Agra,"Shastripuram, Agra - UPPCB",14-09-2021 10:00,9,21,5,NO2,PM10,51
India,Uttar Pradesh,Agra,"Shastripuram, Agra - UPPCB",14-09-2021 10:00,1,1,1,NH3,PM10,51
India,Uttar Pradesh,Agra,"Shastripuram, Agra - UPPCB",14-09-2021 10:00,9,9,9,SO2,PM10,51
India,Uttar Pradesh,Agra,"Shastripuram, Agra - UPPCB",14-09-2021 10:00,12,18,10,CO,PM10,51
India,Uttar Pradesh,Agra,"Shastripuram, Agra - UPPCB",14-09-2021 10:00,5,27,3,OZONE,PM10,51
India,Uttar Pradesh,Baghpat,"New Collectorate, Baghpat - UPPCB",14-09-2021 10:00,25,66,7,PM2.5,PM10,35
India,Uttar Pradesh,Baghpat,"New Collectorate, Baghpat - UPPCB",14-09-2021 10:00,35,76,16,PM10,PM10,35
India,Uttar Pradesh,Baghpat,"New Collectorate, Baghpat - UPPCB",14-09-2021 10:00,22,42,11,NO2,PM10,35
India,Uttar Pradesh,Baghpat,"New Collectorate, Baghpat - UPPCB",14-09-2021 10:00,8,13,5,NH3,PM10,35
India,Uttar Pradesh,Baghpat,"New Collectorate, Baghpat - UPPCB",14-09-2021 10:00,NA,NA,NA,SO2,PM10,35
India,Uttar Pradesh,Baghpat,"New Collectorate, Baghpat - UPPCB",14-09-2021 10:00,22,72,1,CO,PM10,35
India,Uttar Pradesh,Baghpat,"New Collectorate, Baghpat - UPPCB",14-09-2021 10:00,7,14,1,OZONE,PM10,35
India,Uttar Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",14-09-2021 10:00,22,61,4,PM2.5,CO,84
India,Uttar Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",14-09-2021 10:00,31,65,6,PM10,CO,84
India,Uttar Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",14-09-2021 10:00,9,20,4,NO2,CO,84
India,Uttar Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",14-09-2021 10:00,6,11,5,NH3,CO,84
India,Uttar Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",14-09-2021 10:00,13,26,7,SO2,CO,84
India,Uttar Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",14-09-2021 10:00,84,148,29,CO,CO,84
India,Uttar Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",14-09-2021 10:00,13,56,9,OZONE,CO,84
India,Uttar Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",14-09-2021 10:00,15,34,7,PM2.5,PM10,24
India,Uttar Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",14-09-2021 10:00,24,58,7,PM10,PM10,24
India,Uttar Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",14-09-2021 10:00,5,12,3,NO2,PM10,24
India,Uttar Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",14-09-2021 10:00,10,16,7,NH3,PM10,24
India,Uttar Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",14-09-2021 10:00,4,5,3,SO2,PM10,24
India,Uttar Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",14-09-2021 10:00,13,25,12,CO,PM10,24
India,Uttar Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",14-09-2021 10:00,5,15,3,OZONE,PM10,24
India,Uttar Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",14-09-2021 10:00,35,95,10,PM2.5,PM10,63
India,Uttar Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",14-09-2021 10:00,63,119,18,PM10,PM10,63
India,Uttar Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",14-09-2021 10:00,6,12,2,NO2,PM10,63
